image_id,split,source_image,source_xml,box_index,class_id,raw_class_name,class_name,class_name_cn,xmin,ymin,xmax,ymax,width,height,area,pad_x_raw,pad_y_raw,scale,augmentation
01796_scale,train,data/raw/GC10-DET/3/img_01_425609500_00746.jpg,data/raw/GC10-DET/lable/img_01_425609500_00746.xml,2,1,2_hanfeng,welding_line,焊缝,556.896,384.659,1024.0,416.72,467.104,32.061,14975.948,,,,scale
01797_rotate,train,data/raw/GC10-DET/5/img_03_425507000_00900.jpg,data/raw/GC10-DET/lable/img_03_425507000_00900.xml,1,4,5_youban,oil_spot,油斑,17.569,352.075,65.647,400.636,48.078,48.561,2334.705,,,,rotate
01798_flip,train,data/raw/GC10-DET/7/img_07_4402625300_00104.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00104.xml,1,6,7_yiwu,inclusion,异物,832.5,270.5,880.0,459.0,47.5,188.5,8953.75,,,,flip
01798_flip,train,data/raw/GC10-DET/7/img_07_4402625300_00104.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00104.xml,2,6,7_yiwu,inclusion,异物,959.0,481.5,1017.5,691.0,58.5,209.5,12255.75,,,,flip
01798_flip,train,data/raw/GC10-DET/7/img_07_4402625300_00104.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00104.xml,3,6,7_yiwu,inclusion,异物,664.0,587.0,713.0,667.5,49.0,80.5,3944.5,,,,flip
01798_flip,train,data/raw/GC10-DET/7/img_07_4402625300_00104.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00104.xml,4,6,7_yiwu,inclusion,异物,518.5,660.5,558.0,758.5,39.5,98.0,3871.0,,,,flip
01800_light,train,data/raw/GC10-DET/5/img_06_425502300_01395.jpg,data/raw/GC10-DET/lable/img_06_425502300_01395.xml,1,4,5_youban,oil_spot,油斑,86.0,624.5,151.0,669.5,65.0,45.0,2925.0,,,,light
01800_light,train,data/raw/GC10-DET/5/img_06_425502300_01395.jpg,data/raw/GC10-DET/lable/img_06_425502300_01395.xml,2,4,5_youban,oil_spot,油斑,91.5,262.5,151.5,278.0,60.0,15.5,930.0,,,,light
01801_scale,train,data/raw/GC10-DET/4/img_02_3436813700_00798.jpg,data/raw/GC10-DET/lable/img_02_3436813700_00798.xml,1,3,4_shuiban,water_spot,水斑,153.765,353.751,345.317,788.637,191.552,434.887,83303.373,,,,scale
01802_rotate,train,data/raw/GC10-DET/6/img_02_436153600_00692.jpg,data/raw/GC10-DET/lable/img_02_436153600_00692.xml,1,5,6_siban,silk_spot,丝斑,243.339,305.265,628.521,751.385,385.183,446.12,171837.784,,,,rotate
01804_flip,train,data/raw/GC10-DET/7/img_05_425243500_01096.jpg,data/raw/GC10-DET/lable/img_05_425243500_01096.xml,1,3,4_shuiban,water_spot,水斑,317.5,273.0,400.0,502.0,82.5,229.0,18892.5,,,,flip
01806_light,train,data/raw/GC10-DET/9/img_02_4402116700_00002.jpg,data/raw/GC10-DET/lable/img_02_4402116700_00002.xml,1,8,9_zhehen,crease,折痕,2.0,517.5,471.0,547.0,469.0,29.5,13835.5,,,,light
01807_scale,train,data/raw/GC10-DET/6/img_08_431854700_00034.jpg,data/raw/GC10-DET/lable/img_08_431854700_00034.xml,1,5,6_siban,silk_spot,丝斑,417.035,447.684,526.897,673.764,109.862,226.08,24837.715,,,,scale
01809_rotate,train,data/raw/GC10-DET/4/img_02_3436813700_00274.jpg,data/raw/GC10-DET/lable/img_02_3436813700_00274.xml,1,3,4_shuiban,water_spot,水斑,163.281,248.576,399.8,752.268,236.518,503.692,119132.393,,,,rotate
01810_flip,train,data/raw/GC10-DET/3/img_05_425505500_00053.jpg,data/raw/GC10-DET/lable/img_05_425505500_00053.xml,1,2,3_yueyawan,crescent_gap,月牙弯,114.0,366.5,384.5,762.0,270.5,395.5,106982.75,,,,flip
01810_flip,train,data/raw/GC10-DET/3/img_05_425505500_00053.jpg,data/raw/GC10-DET/lable/img_05_425505500_00053.xml,2,1,2_hanfeng,welding_line,焊缝,0.0,680.5,147.0,717.5,147.0,37.0,5439.0,,,,flip
01812_light,train,data/raw/GC10-DET/7/img_02_424799300_00850.jpg,data/raw/GC10-DET/lable/img_02_424799300_00850.xml,1,6,7_yiwu,inclusion,异物,711.5,286.5,725.0,301.0,13.5,14.5,195.75,,,,light
01813_scale,train,data/raw/GC10-DET/7/img_02_4406446600_00072.jpg,data/raw/GC10-DET/lable/img_02_4406446600_00072.xml,1,4,5_youban,oil_spot,油斑,186.114,435.378,208.16,462.673,22.046,27.295,601.742,,,,scale
01813_scale,train,data/raw/GC10-DET/7/img_02_4406446600_00072.jpg,data/raw/GC10-DET/lable/img_02_4406446600_00072.xml,2,4,5_youban,oil_spot,油斑,189.789,498.892,218.658,547.708,28.87,48.816,1409.3,,,,scale
01813_scale,train,data/raw/GC10-DET/7/img_02_4406446600_00072.jpg,data/raw/GC10-DET/lable/img_02_4406446600_00072.xml,3,3,4_shuiban,water_spot,水斑,875.312,489.968,913.105,733.523,37.793,243.555,9204.673,,,,scale
01814_rotate,train,data/raw/GC10-DET/6/img_05_4406645900_00121.jpg,data/raw/GC10-DET/lable/img_05_4406645900_00121.xml,1,5,6_siban,silk_spot,丝斑,922.499,269.453,999.156,398.696,76.657,129.243,9907.357,,,,rotate
01816_flip,train,data/raw/GC10-DET/6/img_03_436152900_00522.jpg,data/raw/GC10-DET/lable/img_03_436152900_00522.xml,1,5,6_siban,silk_spot,丝斑,579.5,284.5,669.0,393.0,89.5,108.5,9710.75,,,,flip
01816_flip,train,data/raw/GC10-DET/6/img_03_436152900_00522.jpg,data/raw/GC10-DET/lable/img_03_436152900_00522.xml,2,5,6_siban,silk_spot,丝斑,354.0,507.5,574.0,710.0,220.0,202.5,44550.0,,,,flip
01817_light,train,data/raw/GC10-DET/7/img_05_425243500_01098.jpg,data/raw/GC10-DET/lable/img_05_425243500_01098.xml,1,3,4_shuiban,water_spot,水斑,615.0,272.5,710.0,618.0,95.0,345.5,32822.5,,,,light
01818_scale,train,data/raw/GC10-DET/2/img_06_425646200_00657.jpg,data/raw/GC10-DET/lable/img_06_425646200_00657.xml,1,1,2_hanfeng,welding_line,焊缝,0.0,316.713,986.938,356.232,986.938,39.519,39002.964,,,,scale
01818_scale,train,data/raw/GC10-DET/2/img_06_425646200_00657.jpg,data/raw/GC10-DET/lable/img_06_425646200_00657.xml,2,0,1_chongkong,punching_hole,冲孔,882.94,404.071,943.259,443.59,60.319,39.519,2383.747,,,,scale
01819_rotate,train,data/raw/GC10-DET/4/img_01_425008500_00794.jpg,data/raw/GC10-DET/lable/img_01_425008500_00794.xml,1,3,4_shuiban,water_spot,水斑,546.62,565.352,769.979,760.729,223.359,195.377,43639.243,,,,rotate
01822_flip,train,data/raw/GC10-DET/6/img_04_4406743300_00592.jpg,data/raw/GC10-DET/lable/img_04_4406743300_00592.xml,1,5,6_siban,silk_spot,丝斑,491.0,377.0,700.0,580.5,209.0,203.5,42531.5,,,,flip
01825_light,train,data/raw/GC10-DET/7/img_06_425237000_00658.jpg,data/raw/GC10-DET/lable/img_06_425237000_00658.xml,1,6,7_yiwu,inclusion,异物,412.5,283.0,475.5,752.5,63.0,469.5,29578.5,,,,light
01826_scale,train,data/raw/GC10-DET/4/img_01_425008500_00704.jpg,data/raw/GC10-DET/lable/img_01_425008500_00704.xml,1,3,4_shuiban,water_spot,水斑,440.837,417.308,669.555,670.243,228.718,252.935,57850.717,,,,scale
01830_rotate,train,data/raw/GC10-DET/6/img_03_436153600_00680.jpg,data/raw/GC10-DET/lable/img_03_436153600_00680.xml,1,5,6_siban,silk_spot,丝斑,348.419,361.145,760.085,743.351,411.666,382.206,157340.899,,,,rotate
01831_flip,train,data/raw/GC10-DET/5/img_03_425391000_00491.jpg,data/raw/GC10-DET/lable/img_03_425391000_00491.xml,1,4,5_youban,oil_spot,油斑,644.0,578.5,663.0,627.0,19.0,48.5,921.5,,,,flip
01832_light,train,data/raw/GC10-DET/4/img_03_424992500_01102.jpg,data/raw/GC10-DET/lable/img_03_424992500_01102.xml,1,3,4_shuiban,water_spot,水斑,0.5,664.5,69.5,761.0,69.0,96.5,6658.5,,,,light
01833_scale,train,data/raw/GC10-DET/2/img_07_3403405400_00930.jpg,data/raw/GC10-DET/lable/img_07_3403405400_00930.xml,1,1,2_hanfeng,welding_line,焊缝,0.0,596.043,916.439,642.49,916.439,46.447,42566.126,,,,scale
01834_rotate,train,data/raw/GC10-DET/6/img_02_436153600_00696.jpg,data/raw/GC10-DET/lable/img_02_436153600_00696.xml,1,5,6_siban,silk_spot,丝斑,291.526,260.25,723.411,677.901,431.885,417.651,180377.535,,,,rotate
01835_flip,train,data/raw/GC10-DET/1/img_06_3403333200_00785.jpg,data/raw/GC10-DET/lable/img_06_3403333200_00785.xml,1,0,1_chongkong,punching_hole,冲孔,51.0,692.0,106.5,722.5,55.5,30.5,1692.75,,,,flip
01835_flip,train,data/raw/GC10-DET/1/img_06_3403333200_00785.jpg,data/raw/GC10-DET/lable/img_06_3403333200_00785.xml,2,1,2_hanfeng,welding_line,焊缝,5.0,596.0,1019.0,629.5,1014.0,33.5,33969.0,,,,flip
01838_light,train,data/raw/GC10-DET/4/img_08_4403744200_01175.jpg,data/raw/GC10-DET/lable/img_08_4403744200_01175.xml,1,3,4_shuiban,water_spot,水斑,21.5,283.0,199.5,452.0,178.0,169.0,30082.0,,,,light
01840_scale,train,data/raw/GC10-DET/2/img_02_425506800_00019.jpg,data/raw/GC10-DET/lable/img_02_425506800_00019.xml,1,1,2_hanfeng,welding_line,焊缝,47.611,623.147,1024.0,650.49,976.389,27.343,26697.534,,,,scale
01841_rotate,train,data/raw/GC10-DET/4/img_01_425008500_00532.jpg,data/raw/GC10-DET/lable/img_01_425008500_00532.xml,1,3,4_shuiban,water_spot,水斑,537.115,572.056,768.843,784.48,231.728,212.424,49224.594,,,,rotate
01844_flip,train,data/raw/GC10-DET/10/img_07_4402719500_00001.jpg,data/raw/GC10-DET/lable/img_07_4402719500_00001.xml,1,9,10_yaozhe,waist_folding,腰折,167.0,429.5,857.5,762.0,690.5,332.5,229591.25,,,,flip
01845_light,train,data/raw/GC10-DET/7/img_08_425506100_01068.jpg,data/raw/GC10-DET/lable/img_08_425506100_01068.xml,1,6,7_yiwu,inclusion,异物,233.5,307.0,250.0,341.0,16.5,34.0,561.0,,,,light
01846_scale,train,data/raw/GC10-DET/3/img_03_SIS001561_01569.jpg,data/raw/GC10-DET/lable/img_03_SIS001561_01569.xml,1,1,2_hanfeng,welding_line,焊缝,62.481,352.143,885.201,395.419,822.721,43.276,35603.876,,,,scale
01846_scale,train,data/raw/GC10-DET/3/img_03_SIS001561_01569.jpg,data/raw/GC10-DET/lable/img_03_SIS001561_01569.xml,2,0,1_chongkong,punching_hole,冲孔,97.582,426.193,177.883,468.507,80.301,42.314,3397.848,,,,scale
01846_scale,train,data/raw/GC10-DET/3/img_03_SIS001561_01569.jpg,data/raw/GC10-DET/lable/img_03_SIS001561_01569.xml,3,2,3_yueyawan,crescent_gap,月牙弯,840.964,294.442,955.404,522.361,114.44,227.919,26083.151,,,,scale
01847_rotate,train,data/raw/GC10-DET/1/img_06_3403333800_00715.jpg,data/raw/GC10-DET/lable/img_06_3403333800_00715.xml,1,0,1_chongkong,punching_hole,冲孔,919.618,563.069,971.451,593.644,51.833,30.575,1584.758,,,,rotate
01847_rotate,train,data/raw/GC10-DET/1/img_06_3403333800_00715.jpg,data/raw/GC10-DET/lable/img_06_3403333800_00715.xml,2,1,2_hanfeng,welding_line,焊缝,5.071,453.828,1020.556,514.186,1015.485,60.358,61292.377,,,,rotate
01848_flip,train,data/raw/GC10-DET/6/img_01_425005700_00309.jpg,data/raw/GC10-DET/lable/img_01_425005700_00309.xml,1,5,6_siban,silk_spot,丝斑,324.0,262.5,627.5,663.0,303.5,400.5,121551.75,,,,flip
01849_light,train,data/raw/GC10-DET/10/img_07_4405376800_00039.jpg,data/raw/GC10-DET/lable/img_07_4405376800_00039.xml,1,9,10_yaozhe,waist_folding,腰折,420.5,530.5,956.0,756.5,535.5,226.0,121023.0,,,,light
01850_scale,train,data/raw/GC10-DET/1/img_06_425502100_00053.jpg,data/raw/GC10-DET/lable/img_06_425502100_00053.xml,1,0,1_chongkong,punching_hole,冲孔,826.633,583.29,876.77,611.808,50.137,28.518,1429.834,,,,scale
01850_scale,train,data/raw/GC10-DET/1/img_06_425502100_00053.jpg,data/raw/GC10-DET/lable/img_06_425502100_00053.xml,2,1,2_hanfeng,welding_line,焊缝,0.0,492.215,912.648,527.633,912.648,35.418,32324.19,,,,scale
01853_rotate,train,data/raw/GC10-DET/1/img_06_3403397400_00907.jpg,data/raw/GC10-DET/lable/img_06_3403397400_00907.xml,1,0,1_chongkong,punching_hole,冲孔,940.583,332.921,996.756,370.118,56.173,37.196,2089.434,,,,rotate
01854_flip,train,data/raw/GC10-DET/10/img_06_424826800_00502.jpg,data/raw/GC10-DET/lable/img_06_424826800_00502.xml,1,9,10_yaozhe,waist_folding,腰折,420.0,288.0,809.0,738.5,389.0,450.5,175244.5,,,,flip
01856_light,train,data/raw/GC10-DET/3/img_08_425502600_00053.jpg,data/raw/GC10-DET/lable/img_08_425502600_00053.xml,1,2,3_yueyawan,crescent_gap,月牙弯,465.5,627.0,593.5,762.0,128.0,135.0,17280.0,,,,light
01856_light,train,data/raw/GC10-DET/3/img_08_425502600_00053.jpg,data/raw/GC10-DET/lable/img_08_425502600_00053.xml,2,1,2_hanfeng,welding_line,焊缝,1.5,736.0,515.0,759.0,513.5,23.0,11810.5,,,,light
01857_scale,train,data/raw/GC10-DET/6/img_01_425005700_00207.jpg,data/raw/GC10-DET/lable/img_01_425005700_00207.xml,1,5,6_siban,silk_spot,丝斑,420.848,330.886,695.464,771.106,274.616,440.22,120891.56,,,,scale
01858_rotate,train,data/raw/GC10-DET/9/img_01_4403690400_00005.jpg,data/raw/GC10-DET/lable/img_01_4403690400_00005.xml,1,8,9_zhehen,crease,折痕,308.911,462.993,844.266,682.753,535.355,219.76,117649.571,,,,rotate
01860_flip,train,data/raw/GC10-DET/4/img_03_436185500_00212.jpg,data/raw/GC10-DET/lable/img_03_436185500_00212.xml,1,3,4_shuiban,water_spot,水斑,743.5,302.5,842.0,397.5,98.5,95.0,9357.5,,,,flip
01861_light,train,data/raw/GC10-DET/4/img_02_4403466500_00023.jpg,data/raw/GC10-DET/lable/img_02_4403466500_00023.xml,1,4,5_youban,oil_spot,油斑,230.5,266.5,411.0,762.0,180.5,495.5,89437.75,,,,light
01862_scale,train,data/raw/GC10-DET/3/img_01_425008500_00874.jpg,data/raw/GC10-DET/lable/img_01_425008500_00874.xml,1,2,3_yueyawan,crescent_gap,月牙弯,394.474,517.473,532.801,779.661,138.327,262.188,36267.489,,,,scale
01862_scale,train,data/raw/GC10-DET/3/img_01_425008500_00874.jpg,data/raw/GC10-DET/lable/img_01_425008500_00874.xml,2,1,2_hanfeng,welding_line,焊缝,548.622,643.594,994.793,678.402,446.171,34.808,15530.16,,,,scale
01866_rotate,train,data/raw/GC10-DET/1/img_03_3403401800_00672.jpg,data/raw/GC10-DET/lable/img_03_3403401800_00672.xml,1,0,1_chongkong,punching_hole,冲孔,39.626,534.907,95.19,569.918,55.564,35.011,1945.327,,,,rotate
01866_rotate,train,data/raw/GC10-DET/1/img_03_3403401800_00672.jpg,data/raw/GC10-DET/lable/img_03_3403401800_00672.xml,2,1,2_hanfeng,welding_line,焊缝,0.0,334.896,1008.494,484.812,1008.494,149.916,151189.104,,,,rotate
01867_flip,train,data/raw/GC10-DET/4/img_01_424995500_00255.jpg,data/raw/GC10-DET/lable/img_01_424995500_00255.xml,1,3,4_shuiban,water_spot,水斑,235.5,420.5,439.5,666.5,204.0,246.0,50184.0,,,,flip
01870_light,train,data/raw/GC10-DET/6/img_07_4406645900_00855.jpg,data/raw/GC10-DET/lable/img_07_4406645900_00855.xml,1,5,6_siban,silk_spot,丝斑,855.0,352.5,960.5,628.0,105.5,275.5,29065.25,,,,light
01871_scale,train,data/raw/GC10-DET/4/img_02_425614600_00432.jpg,data/raw/GC10-DET/lable/img_02_425614600_00432.xml,1,3,4_shuiban,water_spot,水斑,804.227,485.379,927.225,611.93,122.998,126.55,15565.448,,,,scale
01872_rotate,train,data/raw/GC10-DET/3/img_08_436164500_01565.jpg,data/raw/GC10-DET/lable/img_08_436164500_01565.xml,1,2,3_yueyawan,crescent_gap,月牙弯,154.992,411.518,281.015,704.028,126.023,292.51,36862.854,,,,rotate
01872_rotate,train,data/raw/GC10-DET/3/img_08_436164500_01565.jpg,data/raw/GC10-DET/lable/img_08_436164500_01565.xml,2,1,2_hanfeng,welding_line,焊缝,0.5,510.023,211.505,572.04,211.005,62.016,13085.745,,,,rotate
01873_flip,train,data/raw/GC10-DET/6/img_02_3436786500_00140.jpg,data/raw/GC10-DET/lable/img_02_3436786500_00140.xml,1,5,6_siban,silk_spot,丝斑,733.0,279.0,938.0,734.5,205.0,455.5,93377.5,,,,flip
01874_light,train,data/raw/GC10-DET/2/img_02_4402818600_00001.jpg,data/raw/GC10-DET/lable/img_02_4402818600_00001.xml,1,1,2_hanfeng,welding_line,焊缝,3.5,625.5,1024.0,666.5,1020.5,41.0,41840.5,,,,light
01874_light,train,data/raw/GC10-DET/2/img_02_4402818600_00001.jpg,data/raw/GC10-DET/lable/img_02_4402818600_00001.xml,2,0,1_chongkong,punching_hole,冲孔,990.0,726.0,1024.0,749.5,34.0,23.5,799.0,,,,light
01874_light,train,data/raw/GC10-DET/2/img_02_4402818600_00001.jpg,data/raw/GC10-DET/lable/img_02_4402818600_00001.xml,3,4,5_youban,oil_spot,油斑,368.5,366.5,448.0,405.5,79.5,39.0,3100.5,,,,light
01874_light,train,data/raw/GC10-DET/2/img_02_4402818600_00001.jpg,data/raw/GC10-DET/lable/img_02_4402818600_00001.xml,4,4,5_youban,oil_spot,油斑,4.0,296.0,109.0,320.5,105.0,24.5,2572.5,,,,light
01875_scale,train,data/raw/GC10-DET/2/img_03_4402785000_00001.jpg,data/raw/GC10-DET/lable/img_03_4402785000_00001.xml,1,1,2_hanfeng,welding_line,焊缝,0.0,673.924,1024.0,699.598,1024.0,25.674,26290.319,,,,scale
01876_rotate,train,data/raw/GC10-DET/5/img_06_425502300_01410.jpg,data/raw/GC10-DET/lable/img_06_425502300_01410.xml,1,4,5_youban,oil_spot,油斑,102.624,254.942,183.269,320.688,80.645,65.746,5302.127,,,,rotate
01876_rotate,train,data/raw/GC10-DET/5/img_06_425502300_01410.jpg,data/raw/GC10-DET/lable/img_06_425502300_01410.xml,2,4,5_youban,oil_spot,油斑,91.627,339.935,174.844,422.7,83.217,82.766,6887.538,,,,rotate
01876_rotate,train,data/raw/GC10-DET/5/img_06_425502300_01410.jpg,data/raw/GC10-DET/lable/img_06_425502300_01410.xml,3,4,5_youban,oil_spot,油斑,88.931,462.961,158.959,515.38,70.027,52.419,3670.775,,,,rotate
01876_rotate,train,data/raw/GC10-DET/5/img_06_425502300_01410.jpg,data/raw/GC10-DET/lable/img_06_425502300_01410.xml,4,4,5_youban,oil_spot,油斑,73.685,560.978,149.281,614.903,75.596,53.925,4076.521,,,,rotate
01876_rotate,train,data/raw/GC10-DET/5/img_06_425502300_01410.jpg,data/raw/GC10-DET/lable/img_06_425502300_01410.xml,5,4,5_youban,oil_spot,油斑,72.576,657.758,135.355,706.541,62.779,48.783,3062.567,,,,rotate
01878_flip,train,data/raw/GC10-DET/6/img_02_436153600_00691.jpg,data/raw/GC10-DET/lable/img_02_436153600_00691.xml,1,5,6_siban,silk_spot,丝斑,424.0,308.5,719.0,749.5,295.0,441.0,130095.0,,,,flip
01882_light,train,data/raw/GC10-DET/1/img_06_3403399500_00887.jpg,data/raw/GC10-DET/lable/img_06_3403399500_00887.xml,1,0,1_chongkong,punching_hole,冲孔,925.5,310.0,978.0,337.0,52.5,27.0,1417.5,,,,light
01883_scale,train,data/raw/GC10-DET/1/img_03_425504800_00018.jpg,data/raw/GC10-DET/lable/img_03_425504800_00018.xml,1,0,1_chongkong,punching_hole,冲孔,64.839,274.917,124.353,306.065,59.514,31.147,1853.711,,,,scale
01883_scale,train,data/raw/GC10-DET/1/img_03_425504800_00018.jpg,data/raw/GC10-DET/lable/img_03_425504800_00018.xml,2,1,2_hanfeng,welding_line,焊缝,14.781,179.806,1024.0,210.954,1009.219,31.147,31434.64,,,,scale
01885_rotate,train,data/raw/GC10-DET/3/img_04_4406743300_00001.jpg,data/raw/GC10-DET/lable/img_04_4406743300_00001.xml,1,1,2_hanfeng,welding_line,焊缝,6.979,504.897,572.59,578.038,565.61,73.141,41369.041,,,,rotate
01885_rotate,train,data/raw/GC10-DET/3/img_04_4406743300_00001.jpg,data/raw/GC10-DET/lable/img_04_4406743300_00001.xml,2,2,3_yueyawan,crescent_gap,月牙弯,524.059,378.805,687.647,678.311,163.588,299.506,48995.697,,,,rotate
01886_flip,train,data/raw/GC10-DET/1/img_03_3403404800_00998.jpg,data/raw/GC10-DET/lable/img_03_3403404800_00998.xml,1,0,1_chongkong,punching_hole,冲孔,944.5,262.5,993.0,287.0,48.5,24.5,1188.25,,,,flip
01887_light,train,data/raw/GC10-DET/3/img_08_425503400_00053.jpg,data/raw/GC10-DET/lable/img_08_425503400_00053.xml,1,2,3_yueyawan,crescent_gap,月牙弯,447.0,597.5,583.5,762.0,136.5,164.5,22454.25,,,,light
01887_light,train,data/raw/GC10-DET/3/img_08_425503400_00053.jpg,data/raw/GC10-DET/lable/img_08_425503400_00053.xml,2,1,2_hanfeng,welding_line,焊缝,6.5,736.0,507.5,761.0,501.0,25.0,12525.0,,,,light
01888_scale,train,data/raw/GC10-DET/6/img_01_425005700_00335.jpg,data/raw/GC10-DET/lable/img_01_425005700_00335.xml,1,5,6_siban,silk_spot,丝斑,402.011,200.342,705.294,618.851,303.283,418.51,126926.741,,,,scale
01889_rotate,train,data/raw/GC10-DET/7/img_08_425608200_00504.jpg,data/raw/GC10-DET/lable/img_08_425608200_00504.xml,1,6,7_yiwu,inclusion,异物,670.839,508.449,698.627,541.302,27.788,32.853,912.915,,,,rotate
01889_rotate,train,data/raw/GC10-DET/7/img_08_425608200_00504.jpg,data/raw/GC10-DET/lable/img_08_425608200_00504.xml,2,6,7_yiwu,inclusion,异物,661.012,452.148,687.038,481.397,26.026,29.249,761.218,,,,rotate
01889_rotate,train,data/raw/GC10-DET/7/img_08_425608200_00504.jpg,data/raw/GC10-DET/lable/img_08_425608200_00504.xml,3,6,7_yiwu,inclusion,异物,655.102,689.218,690.549,744.464,35.447,55.246,1958.3,,,,rotate
01890_flip,train,data/raw/GC10-DET/2/img_03_425614600_00001.jpg,data/raw/GC10-DET/lable/img_03_425614600_00001.xml,1,1,2_hanfeng,welding_line,焊缝,1.5,384.5,1015.5,418.0,1014.0,33.5,33969.0,,,,flip
01890_flip,train,data/raw/GC10-DET/2/img_03_425614600_00001.jpg,data/raw/GC10-DET/lable/img_03_425614600_00001.xml,2,0,1_chongkong,punching_hole,冲孔,916.5,469.0,983.0,497.5,66.5,28.5,1895.25,,,,flip
01891_light,train,data/raw/GC10-DET/2/img_07_425390100_00053.jpg,data/raw/GC10-DET/lable/img_07_425390100_00053.xml,1,1,2_hanfeng,welding_line,焊缝,6.5,538.0,830.5,578.0,824.0,40.0,32960.0,,,,light
01892_scale,train,data/raw/GC10-DET/4/img_03_425003700_00402.jpg,data/raw/GC10-DET/lable/img_03_425003700_00402.xml,1,3,4_shuiban,water_spot,水斑,758.865,372.039,955.027,581.538,196.163,209.498,41095.773,,,,scale
01894_rotate,train,data/raw/GC10-DET/2/img_04_4402117300_00001.jpg,data/raw/GC10-DET/lable/img_04_4402117300_00001.xml,1,1,2_hanfeng,welding_line,焊缝,0.0,615.359,412.954,704.734,412.954,89.375,36907.583,,,,rotate
01895_flip,train,data/raw/GC10-DET/6/img_02_436153600_00659.jpg,data/raw/GC10-DET/lable/img_02_436153600_00659.xml,1,5,6_siban,silk_spot,丝斑,218.0,283.0,731.5,751.0,513.5,468.0,240318.0,,,,flip
01899_light,train,data/raw/GC10-DET/5/img_02_425646200_00062.jpg,data/raw/GC10-DET/lable/img_02_425646200_00062.xml,1,6,7_yiwu,inclusion,异物,35.5,380.5,69.0,432.0,33.5,51.5,1725.25,,,,light
01900_scale,train,data/raw/GC10-DET/5/img_03_425507000_00872.jpg,data/raw/GC10-DET/lable/img_03_425507000_00872.xml,1,4,5_youban,oil_spot,油斑,0.0,358.994,19.827,390.585,19.827,31.591,626.355,,,,scale
01900_scale,train,data/raw/GC10-DET/5/img_03_425507000_00872.jpg,data/raw/GC10-DET/lable/img_03_425507000_00872.xml,2,4,5_youban,oil_spot,油斑,0.0,576.382,32.678,625.106,32.678,48.725,1592.208,,,,scale
01901_rotate,train,data/raw/GC10-DET/4/img_02_3436813700_00788.jpg,data/raw/GC10-DET/lable/img_02_3436813700_00788.xml,1,3,4_shuiban,water_spot,水斑,174.082,282.107,429.209,778.122,255.127,496.016,126546.942,,,,rotate
01902_flip,train,data/raw/GC10-DET/10/img_06_3436814000_00691.jpg,data/raw/GC10-DET/lable/img_06_3436814000_00691.xml,1,9,10_yaozhe,waist_folding,腰折,129.5,283.0,935.5,715.5,806.0,432.5,348595.0,,,,flip
01903_light,train,data/raw/GC10-DET/3/img_01_436068700_00001.jpg,data/raw/GC10-DET/lable/img_01_436068700_00001.xml,1,2,3_yueyawan,crescent_gap,月牙弯,715.5,480.5,852.5,762.0,137.0,281.5,38565.5,,,,light
01903_light,train,data/raw/GC10-DET/3/img_01_436068700_00001.jpg,data/raw/GC10-DET/lable/img_01_436068700_00001.xml,2,1,2_hanfeng,welding_line,焊缝,813.0,606.5,1024.0,632.0,211.0,25.5,5380.5,,,,light
01906_scale,train,data/raw/GC10-DET/2/img_02_4402852400_00774.jpg,data/raw/GC10-DET/lable/img_02_4402852400_00774.xml,1,1,2_hanfeng,welding_line,焊缝,83.412,438.203,1024.0,481.131,940.588,42.927,40377.005,,,,scale
01906_scale,train,data/raw/GC10-DET/2/img_02_4402852400_00774.jpg,data/raw/GC10-DET/lable/img_02_4402852400_00774.xml,2,5,6_siban,silk_spot,丝斑,115.728,495.601,1024.0,729.048,908.272,233.448,212034.189,,,,scale
01907_rotate,train,data/raw/GC10-DET/6/img_01_425005700_00239.jpg,data/raw/GC10-DET/lable/img_01_425005700_00239.xml,1,5,6_siban,silk_spot,丝斑,436.552,281.389,717.419,700.924,280.867,419.535,117833.752,,,,rotate
01908_flip,train,data/raw/GC10-DET/1/img_02_425501900_00017.jpg,data/raw/GC10-DET/lable/img_02_425501900_00017.xml,1,0,1_chongkong,punching_hole,冲孔,0.0,262.5,26.5,283.0,26.5,20.5,543.25,,,,flip
01908_flip,train,data/raw/GC10-DET/1/img_02_425501900_00017.jpg,data/raw/GC10-DET/lable/img_02_425501900_00017.xml,2,3,4_shuiban,water_spot,水斑,480.0,628.5,820.5,655.0,340.5,26.5,9023.25,,,,flip
01909_light,train,data/raw/GC10-DET/4/img_01_425241500_01125.jpg,data/raw/GC10-DET/lable/img_01_425241500_01125.xml,1,3,4_shuiban,water_spot,水斑,559.0,367.5,767.5,584.0,208.5,216.5,45140.25,,,,light
01910_scale,train,data/raw/GC10-DET/10/img_06_436185800_00727.jpg,data/raw/GC10-DET/lable/img_06_436185800_00727.xml,1,9,10_yaozhe,waist_folding,腰折,705.895,360.593,1024.0,828.814,318.105,468.221,148943.277,,,,scale
01911_rotate,train,data/raw/GC10-DET/4/img_02_425621800_00910.jpg,data/raw/GC10-DET/lable/img_02_425621800_00910.xml,1,3,4_shuiban,water_spot,水斑,482.48,330.844,610.971,479.409,128.491,148.566,19089.448,,,,rotate
